domain,nameserver,ip,request,response,tc
commissiebbv.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1550,
igjacademie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1549,
igjacademie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1549,
igjacademie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1549,
doortrappen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1546,
doortrappen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1546,
doortrappen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1546,
a16rotterdam.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1545,
a16rotterdam.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1545,
a16rotterdam.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1545,
windopzee.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1545,
windopzee.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1545,
windopzee.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1545,
zelfinspectie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1545,
zelfinspectie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1545,
zelfinspectie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1545,
beeldkompas.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1544,
beeldkompas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1544,
beeldkompas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1544,
mvicongres.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1544,
mvicongres.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1544,
mvicongres.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1544,
pianoo-congres.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1542,
pianoo-congres.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1542,
pianoo-congres.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1542,
deltaflexjenvmobiliteitscentrum.nl,ns3.rijksoverheidnl.org.,145.100.177.67,117,1538,
deltaflexjenvmobiliteitscentrum.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,117,1538,
deltaflexjenvmobiliteitscentrum.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,117,1538,
toegangtotdeoverheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1537,
toegangtotdeoverheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1537,
toegangtotdeoverheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1537,
nieuwsienw.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1536,
nieuwsienw.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1536,
nieuwsienw.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1536,
nlplatform.com,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1536,
nlplatform.com,ns3.rijksoverheidnl.org.,145.100.177.67,97,1536,
nlplatform.com,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1536,
nieuwsbzk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1535,
nieuwsbzk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1535,
nieuwsbzk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1535,
teebstad.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1535,
teebstad.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1535,
teebstad.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1535,
vang-hha.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1535,
vang-hha.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1535,
vang-hha.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1535,
lma.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1533,
lma.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1533,
lma.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1533,
open-gesprekken.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1532,
open-gesprekken.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1532,
open-gesprekken.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1532,
checkjebrexit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1530,
checkjebrexit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1530,
checkjebrexit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1530,
rijksbegroting.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1529,
rijksbegroting.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1529,
rijksbegroting.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1529,
rijksfinancien.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1529,
rijksfinancien.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1529,
rijksfinancien.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1529,
rijksnormering.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1529,
rijksnormering.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1529,
rijksnormering.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1529,
ezoefapp.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1526,
ezoefapp.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1526,
ezoefapp.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1526,
enwinfo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1525,
enwinfo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1525,
enwinfo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1525,
woononderzoek.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1524,
woononderzoek.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1524,
woononderzoek.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1524,
academyinternationalrelations.nl,ns3.rijksoverheidnl.org.,145.100.177.67,115,1523,
academyinternationalrelations.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,115,1523,
academyinternationalrelations.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,115,1523,
workinnl.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1523,
workinnl.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1523,
workinnl.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1523,
corridoramsterdamhoorn.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,108,1522,
corridoramsterdamhoorn.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,108,1522,
corridoramsterdamhoorn.nl,ns3.rijksoverheidnl.org.,145.100.177.67,108,1522,
mycoa.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1520,
mycoa.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1520,
mycoa.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1520,
serviceinfoapp.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1517,
serviceinfoapp.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1517,
serviceinfoapp.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1517,
atgb.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1516,
atgb.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1516,
atgb.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1516,
geldlessen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1516,
geldlessen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1516,
geldlessen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1516,
move-rdh.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1516,
move-rdh.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1516,
move-rdh.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1516,
on2013.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1515,
on2013.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1515,
on2013.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1515,
stimva.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1515,
stimva.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1515,
stimva.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1515,
mijndigitalezaak.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1514,
mijndigitalezaak.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1514,
mijndigitalezaak.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1514,
zorgopdekaart.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1512,
zorgopdekaart.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1512,
zorgopdekaart.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1512,
bvacommunity.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1509,
bvacommunity.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1509,
bvacommunity.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1509,
kvkregiodata.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1509,
kvkregiodata.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1509,
kvkregiodata.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1509,
datawonen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1507,
datawonen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1507,
datawonen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1507,
mkdoorn.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1507,
mkdoorn.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1507,
mkdoorn.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1507,
dopingwaaier.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1506,
dopingwaaier.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1506,
dopingwaaier.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1506,
e-cert.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1506,
e-cert.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1506,
e-cert.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1506,
emaddc.com,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1505,
emaddc.com,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1505,
emaddc.com,ns3.rijksoverheidnl.org.,145.100.177.67,93,1505,
sbr-nl.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1505,
sbr-nl.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1505,
sbr-nl.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1505,
toetsingonline.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1500,
toetsingonline.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1500,
toetsingonline.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1500,
kik-starter.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1499,
kik-starter.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1499,
kik-starter.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1499,
prom-select.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1499,
prom-select.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1499,
prom-select.eu,ns3.rijksoverheidnl.org.,145.100.177.67,97,1499,
oidji.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1498,
oidji.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1498,
oidji.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1498,
weerbaarbestuur.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1498,
weerbaarbestuur.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1498,
weerbaarbestuur.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1498,
kasteelgroeneveld.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1497,
kasteelgroeneveld.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1497,
kasteelgroeneveld.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1497,
centruminternationaalrecht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,1496,
centruminternationaalrecht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,1496,
centruminternationaalrecht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,1496,
jenvconnect.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1496,
jenvconnect.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1496,
jenvconnect.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1496,
opendisdata.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1496,
opendisdata.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1496,
opendisdata.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1496,
a7a8.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1495,
a7a8.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1495,
a7a8.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1495,
iplo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1495,
iplo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1495,
iplo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1495,
mjpo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1495,
mjpo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1495,
mjpo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1495,
pleinbzk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1495,
pleinbzk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1495,
pleinbzk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1495,
bodemvizier.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1491,
bodemvizier.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1491,
bodemvizier.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1491,
nifp.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1490,
nifp.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1490,
nifp.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1490,
aivd.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1489,
aivd.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1489,
aivd.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1489,
kikstarter.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1489,
kikstarter.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1489,
kikstarter.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1489,
rechtvoorjou.nl,a26-67.akam.net.,23.74.25.67,98,1488,
rechtvoorjou.nl,a9-65.akam.net.,184.85.248.65,98,1488,
rechtvoorjou.nl,a3-67.akam.net.,96.7.49.67,98,1488,
rechtvoorjou.nl,a1-21.akam.net.,193.108.91.21,98,1488,
rechtvoorjou.nl,a22-64.akam.net.,23.211.61.64,98,1488,
rechtvoorjou.nl,a6-67.akam.net.,23.211.133.67,98,1488,
solliciterenbijciz.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1487,
solliciterenbijciz.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1487,
solliciterenbijciz.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1487,
dopinginfo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1486,
dopinginfo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1486,
dopinginfo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1486,
a1oost.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1485,
a1oost.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1485,
a1oost.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1485,
leerplatformmirt.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1485,
leerplatformmirt.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1485,
leerplatformmirt.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1485,
icov.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1483,
icov.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1483,
icov.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1483,
arorijk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1482,
arorijk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1482,
arorijk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1482,
regioatlas.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1482,
regioatlas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1482,
regioatlas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1482,
krmrapportagetool.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1481,
krmrapportagetool.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1481,
krmrapportagetool.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1481,
mvicriteria.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1479,
mvicriteria.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1479,
mvicriteria.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1479,
quicktelecomscan.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1479,
quicktelecomscan.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1479,
quicktelecomscan.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1479,
zetookdeknopom.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1479,
zetookdeknopom.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1479,
zetookdeknopom.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1479,
sportinnovator.nl,ns1.zurich.surf.net.,195.176.255.9,100,1475,
sawa-vth.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1474,
sawa-vth.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1474,
sawa-vth.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1474,
earonline.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1472,
earonline.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1472,
earonline.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1472,
eigenkracht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1472,
eigenkracht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1472,
eigenkracht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1472,
ruimtelijkeplannen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1472,
ruimtelijkeplannen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1472,
ruimtelijkeplannen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1472,
jokesmitprijs.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1471,
jokesmitprijs.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1471,
jokesmitprijs.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1471,
findo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1467,
findo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1467,
findo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1467,
watdevog.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1466,
watdevog.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1466,
watdevog.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1466,
leerportaalienw.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1463,
leerportaalienw.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1463,
leerportaalienw.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1463,
rwsverkeersinfo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1463,
rwsverkeersinfo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1463,
rwsverkeersinfo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1463,
gerechtelijkebrief.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1458,
gerechtelijkebrief.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1458,
gerechtelijkebrief.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1458,
centrumvoorstandaarden.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,108,1457,
centrumvoorstandaarden.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,108,1457,
centrumvoorstandaarden.nl,ns3.rijksoverheidnl.org.,145.100.177.67,108,1457,
digitalezorgzandbak.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,105,1455,
digitalezorgzandbak.nl,ns3.rijksoverheidnl.org.,145.100.177.67,105,1455,
digitalezorgzandbak.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,105,1455,
jetelefoondebaas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1454,
jetelefoondebaas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1454,
jetelefoondebaas.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1454,
schakeldagen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1451,
schakeldagen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1451,
schakeldagen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1451,
crisistest.nl,ns3.as41887.io.,165.227.154.158,96,1448,
crisistest.nl,ns1.zurich.surf.net.,195.176.255.9,96,1448,
crisistest.nl,ns1.as41887.nl.,94.228.129.129,96,1448,
inspectiewerkt.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1448,
inspectiewerkt.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1448,
inspectiewerkt.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1448,
immissietoets.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1447,
immissietoets.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1447,
immissietoets.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1447,
sportinnovator.nl,ns3.surfnet.nl.,195.169.124.71,100,1447,
sportinnovator.nl,ns2.surfnet.nl.,192.87.36.2,100,1447,
sportinnovator.nl,ns1.surfnet.nl.,192.87.106.101,100,1447,
doping.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1446,
doping.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1446,
doping.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1446,
omgevingsloket.nl,ns1.as41887.nl.,94.228.129.129,100,1444,
omgevingsloket.nl,ns4.as41887.it.,94.228.142.168,100,1444,
omgevingsloket.nl,ns3.as41887.io.,165.227.154.158,100,1444,
abdleerportaal.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1442,
abdleerportaal.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1442,
abdleerportaal.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1442,
mijnontwikkelhuis.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1441,
mijnontwikkelhuis.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1441,
mijnontwikkelhuis.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1441,
rwsenvironment.eu,ns3.rijksoverheidnl.org.,145.100.177.67,100,1439,
rwsenvironment.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1439,
rwsenvironment.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1439,
clo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1438,
clo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1438,
clo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1438,
rechtenoverheid.nl,ns1.anony.nl.,62.84.243.10,101,1437,
rechtenoverheid.nl,ns2.anony.nl.,185.27.140.33,101,1437,
overstroomik.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1436,
overstroomik.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1436,
overstroomik.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1436,
werkenbijciz.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1436,
werkenbijciz.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1436,
werkenbijciz.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1436,
socialemediagidsbz.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1434,
socialemediagidsbz.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1434,
socialemediagidsbz.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1434,
ishetafval.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1433,
ishetafval.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1433,
ishetafval.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1433,
iinterimrijk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1430,
iinterimrijk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1430,
iinterimrijk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1430,
disportal.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1429,
disportal.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1429,
disportal.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1429,
forensischezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1428,
forensischezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1428,
forensischezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1428,
q-bankplants.eu,ns3.rijksoverheidnl.org.,145.100.177.67,98,1427,
q-bankplants.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1427,
q-bankplants.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1427,
weekvanhetgeld.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1425,
weekvanhetgeld.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1425,
weekvanhetgeld.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1425,
missionsustainable.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1424,
missionsustainable.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1424,
missionsustainable.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1424,
openbaarministerie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1424,
openbaarministerie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1424,
openbaarministerie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1424,
mirtnowa.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1423,
mirtnowa.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1423,
mirtnowa.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1423,
communicatiekompas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1421,
communicatiekompas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1421,
